antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Yes', '3.0', ""'Less than 5 hours'"", 'Unhealthy'})",frozenset({'1'}),0.0206085803376223,0.5854987276441704,0.0169527973907745,0.822608695652174,1.4049709364220928,1.0,0.0048864998245439,2.336649329456883,0.2943067487244684,0.0287747901204526,0.5720367676084139,0.4257815760337265
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy', 'Yes'})",frozenset({'1'}),0.0738683201318949,0.5854987276441704,0.0607505107343822,0.8224163027656477,1.4046423398300891,1.0,0.0175007032839455,2.3341178205611053,0.3110518781336475,0.1014848521135193,0.571572612491512,0.4630874363975153
"frozenset({""'Less than 5 hours'"", '5.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0360918963478011,0.5434572237554209,0.0296763556861761,0.8222442899702086,1.512988058725766,1.0,0.0100619538969316,2.568371931163638,0.3517516343461844,0.053969495502542,0.6106482912905316,0.4384254490805999
"frozenset({'Male', 'Yes', '8.0', 'Unhealthy'})",frozenset({'1'}),0.0175262535392996,0.5854987276441704,0.0144080857316942,0.8220858895705522,1.4040780120536225,1.0,0.0041464865840651,2.3297830135862148,0.2929226986329117,0.0244778664068684,0.5707754781589258,0.4233470583993799
"frozenset({'Very Low', 'Very Hight', '4.0', 'Yes', '10.0'})",frozenset({'1'}),0.0126877172861187,0.5854987276441704,0.010429733701301,0.8220338983050848,1.4039892137983698,1.0,0.0030010913735695,2.3291023875232333,0.2914415437683075,0.0177449844502713,0.5706500472641739,0.4199236582612593
"frozenset({""'7-8 hours'"", 'Yes', '5.0', 'Male'})",frozenset({'1'}),0.0352317121250134,0.5854987276441704,0.0289595355005196,0.8219735503560528,1.4038861427818456,1.0,0.0083314128785986,2.328312861290173,0.2981975328077424,0.0489370722548603,0.5705044555541919,0.4357174313974191
"frozenset({'Low', ""'5-6 hours'"", '5.0', 'Unhealthy'})",frozenset({'1'}),0.0150890649080678,0.5854987276441704,0.0124009892118562,0.8218527315914489,1.4036797908994256,1.0,0.0035663609068422,2.326733808824056,0.2919927051518288,0.0210834196575467,0.5702129757140524,0.4215164735332367
"frozenset({'Female', ""'Less than 5 hours'"", '5.0', 'Very Hight'})",frozenset({'1'}),0.0243360453030357,0.5854987276441704,0.0199992831798143,0.8217967599410899,1.403584194363146,1.0,0.005750559618996,2.326003007682714,0.2947103715659035,0.0339065443276417,0.5700779419901729,0.4279772242408681
"frozenset({""'Less than 5 hours'"", 'Male', '5.0', 'Yes', 'No'})",frozenset({'1'}),0.0243360453030357,0.5854987276441704,0.0199992831798143,0.8217967599410899,1.403584194363146,1.0,0.005750559618996,2.326003007682714,0.2947103715659035,0.0339065443276417,0.5700779419901729,0.4279772242408681
"frozenset({'Very Low', ""'Less than 5 hours'"", '5.0', 'Hight'})",frozenset({'1'}),0.0434393032507795,0.5854987276441704,0.0356976452456901,0.8217821782178218,1.4035592895724442,1.0,0.0102639884626094,2.325812694885489,0.300582749898767,0.0601739971000483,0.5700427630311671,0.441375907914004
"frozenset({'Low', '8.0', '5.0'})",frozenset({'1'}),0.0148740188523708,0.5854987276441704,0.012221784165442,0.8216867469879517,1.403396298219322,1.0,0.0035130650524235,2.324567946319854,0.2917828815224087,0.0207800121876904,0.5698125315789746,0.4212804449925067
"frozenset({'Low', ""'Less than 5 hours'"", 'Male', 'Yes', '10.0'})",frozenset({'1'}),0.0158775671122898,0.5854987276441704,0.0130461273789469,0.8216704288939053,1.403368427801717,1.0,0.0037498320366163,2.3243552361219315,0.2920660445243445,0.0221748400852878,0.5697731635597797,0.4219762526447979
"frozenset({'Very Low', ""'7-8 hours'"", 'Very Hight', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0178846636321278,0.5854987276441704,0.0146948138059567,0.8216432865731463,1.403322070193276,1.0,0.0042233660050019,2.324001515792798,0.2926389563873744,0.0249619482496194,0.569707681684164,0.4233706148830472
"frozenset({'Very Low', '5.0', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0524353965807677,0.5854987276441704,0.0430808931579513,0.8215994531784006,1.4032472051377665,1.0,0.0123800351763943,2.3234305036650524,0.3032692316648538,0.0724227269988552,0.5696019319611374,0.4475896384403266
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', 'Very Hight', 'Yes'})",frozenset({'1'}),0.0202860112540769,0.5854987276441704,0.0166660693165119,0.8215547703180213,1.4031708892411308,1.0,0.0047886355382745,2.322848714390095,0.293277868580004,0.0282898339112976,0.5694941328701351,0.42500975538428
"frozenset({'Low', 'Very Hight', '5.0', 'Yes', 'Female'})",frozenset({'1'}),0.0421490269165979,0.5854987276441704,0.0346224149672054,0.8214285714285715,1.4029553483979291,1.0,0.0099442133360974,2.3212071251926467,0.2998576483507546,0.058382690680527,0.5691896732752766,0.4402808870854904
"frozenset({'Low', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0411454786566789,0.5854987276441704,0.0337980717537005,0.8214285714285715,1.4029553483979291,1.0,0.0097074463519046,2.3212071251926467,0.2995438138591527,0.0570098543014328,0.5691896732752766,0.4395769203861761
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', '5.0', 'Hight'})","frozenset({'Yes', '1'})",0.013440378481058,0.5434572237554209,0.0110390308591089,0.8213333333333334,1.5113118336301086,1.0,0.003734760083571,2.555276732712197,0.3429323256123373,0.0202232435981615,0.6086529544146125,0.4208229681901119
"frozenset({'Very Low', 'Low', ""'7-8 hours'"", 'Male', '5.0', 'Yes'})",frozenset({'1'}),0.018243073724956,0.5854987276441704,0.0149815418802193,0.8212180746561886,1.4025958313529825,1.0,0.0043002454259387,2.318474149770519,0.2923699651768546,0.0254459122176903,0.5686818418488817,0.4234028669069385
"frozenset({'Low', ""'Less than 5 hours'"", '5.0'})",frozenset({'1'}),0.0583133221031504,0.5854987276441704,0.0478835884018494,0.8211432083589428,1.402467963786904,1.0,0.0137412125057501,2.317503677398401,0.3047417382635962,0.0803512359415408,0.56850122407461,0.451462887235299
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Very Hight', '5.0'})","frozenset({'Yes', '1'})",0.0136195835274721,0.5434572237554209,0.0111823948962402,0.8210526315789474,1.510795322408772,1.0,0.0037807338436952,2.5512684554844123,0.342765291586192,0.0204845381130588,0.6080381122377304,0.4208145173327039
"frozenset({'Very Low', 'Low', 'Yes', '5.0'})",frozenset({'1'}),0.1201032221067345,0.5854987276441704,0.0985986165370416,0.8209489704565802,1.4021362160081443,1.0,0.0282783328075834,2.3149896061073094,0.3259502006676336,0.1624350495984884,0.5680326177872067,0.4946750239158513
"frozenset({'5.0', 'Low', ""'Less than 5 hours'"", 'Moderate'})",frozenset({'1'}),0.0210028314397333,0.5854987276441704,0.017239525465037,0.8208191126279862,1.401914425895779,1.0,0.0049423943801482,2.313311862862057,0.2928401725765812,0.029256127972751,0.5677193308632463,0.4251316425040029
"frozenset({'Very Low', 'Low', 'Moderate', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0213970825418443,0.5854987276441704,0.0175620945485824,0.8207705192629815,1.401831431069812,1.0,0.0050341299450353,2.3126846691255154,0.292914994887495,0.0297999148573861,0.567602097531902,0.425382811051667
"frozenset({'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', '5.0'})","frozenset({'Yes', '1'})",0.0141930396759972,0.5434572237554209,0.0116483280169169,0.8207070707070707,1.5101594657915969,1.0,0.0039350180779489,2.5463512590542723,0.3426819739068422,0.021333858474465,0.6072812042548266,0.4210704119610668
"frozenset({'Very Low', 'Low', '5.0', ""'5-6 hours'"", 'Yes'})",frozenset({'1'}),0.0239776352102075,0.5854987276441704,0.0196767140962689,0.8206278026905831,1.4015876789220103,1.0,0.0056378391887763,2.310844593383752,0.2935623390675067,0.0333616917841516,0.5672577884020717,0.4271172803854483
"frozenset({'Yes', ""'Less than 5 hours'"", '10.0'})",frozenset({'1'}),0.0399627253503458,0.5854987276441704,0.0327945234937815,0.8206278026905829,1.40158767892201,1.0,0.0093963986479606,2.3108445933837487,0.2984502955830038,0.0553338171262699,0.5672577884020712,0.4383195330788859
"frozenset({'Very Low', 'Male', 'Very Hight', '5.0', 'Yes'})",frozenset({'1'}),0.0615390129386043,0.5854987276441704,0.0504999820794953,0.8206173558532324,1.4015698362916893,1.0,0.0144689683034643,2.3107100150485693,0.3053023295097619,0.0846551309781302,0.5672325850117628,0.4534342900715721
"frozenset({'Low', ""'Less than 5 hours'"", 'Male', '5.0', 'Yes', 'No'})",frozenset({'1'}),0.0163793412422493,0.5854987276441704,0.013440378481058,0.8205689277899343,1.4014871237920516,1.0,0.0038502950240713,2.3100863593489516,0.2912425788271874,0.0228407845048117,0.5671157504770391,0.4217621818185714
"frozenset({'Low', 'Moderate', 'Male', '5.0', 'Yes', 'Hight'})",frozenset({'1'}),0.0173470484928855,0.5854987276441704,0.01422888068528,0.8202479338842975,1.4009388836499623,1.0,0.0040722058643138,2.305961101381856,0.2912452321175641,0.0241734153321561,0.5663413405366006,0.4222750443172712
"frozenset({""'Less than 5 hours'"", 'Unhealthy', 'Male', '5.0', 'Hight'})","frozenset({'Yes', '1'})",0.0145514497688254,0.5434572237554209,0.0119350560911795,0.8201970443349753,1.5092209809397974,1.0,0.0040269655981971,2.5391283171958774,0.3423887608284771,0.0218561302179049,0.6061640551099189,0.4210791988145891
"frozenset({'Low', ""'7-8 hours'"", 'Yes', '5.0'})",frozenset({'1'}),0.0440486004085875,0.5854987276441704,0.0361277373570839,0.8201790073230268,1.4008211608300547,1.0,0.0103373378633495,2.3050772114267626,0.2993175174488912,0.0608805943105635,0.5661750526000667,0.4409416094401618
"frozenset({'Low', 'Unhealthy', 'Very Hight', '5.0', 'No', 'Hight'})",frozenset({'1'}),0.0131536504067954,0.5854987276441704,0.0107881437941292,0.8201634877384196,1.4007946542231664,1.0,0.0030866982170742,2.3048782871907494,0.2899331711177024,0.0183514205584684,0.5661376110151013,0.4192945254558895
"frozenset({'Very Low', 'Low', '11.0', '5.0'})","frozenset({'Yes', '1'})",0.0153399519730475,0.5434572237554209,0.0125801942582703,0.8200934579439253,1.50903037460222,1.0,0.0042435865464563,2.537666340684155,0.3425779446963882,0.0230314960629921,0.6059371620421934,0.4216209557080966
"frozenset({""'7-8 hours'"", 'Unhealthy', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.0236909071359449,0.5854987276441704,0.0194258270312892,0.8199697428139183,1.4004637484237965,1.0,0.0055548310464572,2.3023978237580116,0.292889634843485,0.0329383166210878,0.5656701940554376,0.4265739997125419
"frozenset({""'7-8 hours'"", 'Yes', '5.0'})",frozenset({'1'}),0.0642987706533816,0.5854987276441704,0.0527221246550302,0.8199554069119287,1.4004392634824758,1.0,0.015075276248391,2.3022144972333076,0.3055872114646525,0.0883006182844108,0.5656356081495653,0.4550009649642895
"frozenset({""'Less than 5 hours'"", '5.0', 'Female', 'Hight'})",frozenset({'1'}),0.0246586143865811,0.5854987276441704,0.0202143292355112,0.8197674418604651,1.4001182293920689,1.0,0.0057767418866997,2.29981351113557,0.2929995650284999,0.0342648845686512,0.5651821353522558,0.4271462086873334
"frozenset({'Low', ""'7-8 hours'"", 'Unhealthy', 'Very Hight', 'Yes', 'Female'})",frozenset({'1'}),0.0135120604996236,0.5854987276441704,0.0110748718683918,0.8196286472148541,1.3998811756820302,1.0,0.0031635776380111,2.2980438187962897,0.2895662931885512,0.0188368690563277,0.5648472880191651,0.4192719631764769
"frozenset({'Yes', 'Very Hight', 'Unhealthy', '4.0'})",frozenset({'1'}),0.0504641410702125,0.5854987276441704,0.0413605247123759,0.8196022727272727,1.399836129490918,1.0,0.0118138343241105,2.2977078404606615,0.3008108286149423,0.0695599758890898,0.5647836585701371,0.4451219003205413
"frozenset({'Very Low', 'Low', 'Unhealthy', 'Very Hight', '10.0'})",frozenset({'1'}),0.0150890649080678,0.5854987276441704,0.0123651482025733,0.8194774346793349,1.3996229128910458,1.0,0.0035305198975593,2.2961188902868974,0.2898961036221337,0.0210212039970753,0.5644824820569064,0.4202982178293834
"frozenset({'Low', ""'Less than 5 hours'"", '5.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0240134762194903,0.5434572237554209,0.0196767140962689,0.8194029850746269,1.5077598553430829,1.0,0.0066264169773079,2.52796413292453,0.345050264488152,0.0359199162522899,0.6044247673549353,0.4278047702528051
"frozenset({'Unhealthy', '5.0', 'Yes', ""'More than 8 hours'"", 'No'})",frozenset({'1'}),0.0124726712304218,0.5854987276441704,0.0102146876456041,0.8189655172413792,1.3987485857340674,1.0,0.002911954509868,2.2896260758702955,0.2886757961211597,0.0173791084822245,0.5632474618721766,0.4182058242426288
"frozenset({'Low', 'Male', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0257338446650657,0.5854987276441704,0.0210745134582989,0.8189415041782729,1.398707572727595,1.0,0.0060073801495102,2.289322411934504,0.2925835750185002,0.0357099477711648,0.5631895294490267,0.427467813793348
"frozenset({'Very Low', 'Very Hight', '5.0', 'Yes'})",frozenset({'1'}),0.1157664599835131,0.5854987276441704,0.0947994695530626,0.8188854489164087,1.3986118333874094,1.0,0.0270183545288459,2.288613862750991,0.322319072491148,0.1563146386147391,0.5630542940092278,0.49039889487936
"frozenset({'Very Low', 'Low', ""'Less than 5 hours'"", 'Moderate', '5.0'})",frozenset({'1'}),0.0160209311494211,0.5854987276441704,0.0131178093975126,0.8187919463087248,1.3984521360161442,1.0,0.0037375745938516,2.2874329474451325,0.2895627499710394,0.0222939635743436,0.5628287154310185,0.4205982258478002
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy', 'Very Hight', '4.0'})",frozenset({'1'}),0.0126518762768359,0.5854987276441704,0.0103580516827353,0.8186968838526911,1.3982897745086886,1.0,0.0029503942203364,2.2862335803376213,0.2884906018711348,0.0176219512195121,0.5625993736596572,0.4181939365394699
"frozenset({'Low', 'Hight', 'Unhealthy', '10.0'})",frozenset({'1'}),0.0260922547578939,0.5854987276441704,0.0213612415325615,0.8186813186813187,1.3982631900420832,1.0,0.006084259570447,2.286037320265484,0.2924579447077476,0.0361914015059509,0.562561822094896,0.4275825790272411
"frozenset({""'Less than 5 hours'"", '5.0', 'Female'})",frozenset({'1'}),0.0381348338769219,0.5854987276441704,0.0312175190853374,0.818609022556391,1.3981397121906138,1.0,0.0088896223714778,2.285126185422812,0.2960538612425989,0.052695262871317,0.5623874049585703,0.4359634241087537
"frozenset({'Yes', 'Low', ""'Less than 5 hours'"", '10.0'})",frozenset({'1'}),0.0270599620085301,0.5854987276441704,0.0221497437367836,0.8185430463576159,1.3980270284294711,1.0,0.0063061704106896,2.284295333055849,0.2926246591307653,0.0375159351666363,0.5622282348831683,0.4281868023169078
"frozenset({'Low', 'Unhealthy', 'Very Hight', 'Yes', 'Female', 'Hight'})",frozenset({'1'}),0.024873660442278,0.5854987276441704,0.0203576932726425,0.8184438040345822,1.3978575279363907,1.0,0.0057941967318356,2.2830466905948077,0.2918796270843719,0.034503705503584,0.5619888090245463,0.4266068187655771
"frozenset({'Very Low', 'Yes', '5.0', 'Male'})",frozenset({'1'}),0.1020393534281925,0.5854987276441704,0.083473710619691,0.8180540920266948,1.3971919210110684,1.0,0.0237297990178505,2.2781566069441057,0.3165825963621455,0.1381867805862109,0.5610486140628458,0.4803113261308792
"frozenset({'Unhealthy', ""'Less than 5 hours'"", '5.0', 'Male'})","frozenset({'Yes', '1'})",0.02146876456041,0.5434572237554209,0.0175620945485824,0.8180300500834725,1.5052335571706763,1.0,0.0058947393631232,2.5088910364266326,0.3430153879733711,0.0320848611838659,0.6014175245233919,0.4251727774653991
"frozenset({'Very Low', 'Low', '5.0', 'Yes', 'Female'})",frozenset({'1'}),0.0553385183326762,0.5854987276441704,0.0452671947242034,0.8180051813471503,1.397108384229116,1.0,0.0128665626507078,2.2775443577131704,0.3008865329878368,0.076006499368117,0.5609306151981703,0.4476595446402744
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Male', 'Yes', '10.0'})",frozenset({'1'}),0.0183147557435217,0.5854987276441704,0.0149815418802193,0.8180039138943247,1.3971062194885868,1.0,0.0042582756952736,2.2775284964927818,0.2895376198137481,0.0254428145352729,0.5609275574202813,0.4217957865260066
"frozenset({'12.0', '5.0', 'No'})",frozenset({'1'}),0.0183147557435217,0.5854987276441704,0.0149815418802193,0.8180039138943247,1.3971062194885868,1.0,0.0042582756952736,2.2775284964927818,0.2895376198137481,0.0254428145352729,0.5609275574202813,0.4217957865260066
"frozenset({'Yes', 'Moderate', '5.0', ""'5-6 hours'""})",frozenset({'1'}),0.0167377513350775,0.5854987276441704,0.0136912655460377,0.8179871520342612,1.3970775911427475,1.0,0.0038913334357253,2.2773187551784986,0.2890583282791599,0.0232628950733816,0.5608871187987827,0.4206855446753088
"frozenset({'Very Low', 'Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', 'Very Hight', 'Yes'})",frozenset({'1'}),0.0139779936203003,0.5854987276441704,0.01143328196122,0.8179487179487179,1.3970119478138576,1.0,0.0032491844815158,2.276837974912303,0.288215178448427,0.0194429207045773,0.5607943951134612,0.4187380710213716
"frozenset({'Very Low', 'Yes', '5.0'})",frozenset({'1'}),0.1891688469947313,0.5854987276441704,0.1546897960646572,0.8177339901477833,1.3966452044021365,1.0,0.0439316768393272,2.2741556294117133,0.3502560833441178,0.2495086137125679,0.560276356170627,0.5409678765626282
"frozenset({'Low', 'Moderate', 'Male', '5.0', 'Yes'})",frozenset({'1'}),0.0287086484355399,0.5854987276441704,0.023475861080248,0.8177278401997503,1.396634700625198,1.0,0.0066669839488555,2.27407889833575,0.2923872003605532,0.039740322776362,0.5602615191883471,0.4289116674064374
"frozenset({""'7-8 hours'"", 'Very Hight', '5.0', 'Unhealthy'})","frozenset({'Yes', '1'})",0.0210386724490161,0.5434572237554209,0.0172036844557542,0.817717206132879,1.504657902018958,1.0,0.0057700659351122,2.504585136967924,0.3426050590661688,0.0314341846758349,0.600732278875291,0.4246866054406398
"frozenset({'Very Low', ""'Less than 5 hours'"", 'Unhealthy', 'Male', '4.0'})",frozenset({'1'}),0.0133686964624923,0.5854987276441704,0.0109315078312605,0.8176943699731902,1.3965775352976235,1.0,0.0031041530622101,2.273661391010652,0.287811515905117,0.0185930260911972,0.5601807710006036,0.4181823955644599
"frozenset({'Unhealthy', 'Very Hight', 'Yes', 'No', '12.0'})",frozenset({'1'}),0.0129744453603813,0.5854987276441704,0.0106089387477151,0.8176795580110497,1.3965522372714434,1.0,0.003012417497323,2.273476675648641,0.2876834131055418,0.0180465796854042,0.5601450365816082,0.4178995243532232
